Date,Adj Close,Volume,HL_PCT,PCT_change,label,Forecast
2019-01-02,25.829999923706055,772542.0,4.297331063221703,1.3338570248758221,26.65999984741211,
2019-01-03,25.110000610351562,1039727.0,4.4205519051001785,-2.9002319501097795,26.770000457763672,
2019-01-04,26.690000534057617,1023931.0,5.58261424242708,5.3691299425498755,26.540000915527344,
2019-01-07,26.719999313354492,1153533.0,1.9835355548853504,0.3379652851078039,27.219999313354492,
2019-01-08,26.65999984741211,973847.0,3.413352785523152,-0.4480987160438713,27.530000686645508,
2019-01-09,26.770000457763672,805404.0,2.390733577529054,0.4502845814300105,27.56999969482422,
2019-01-10,26.540000915527344,1422896.0,3.692537710739019,0.11316743261594914,28.040000915527344,
2019-01-11,27.219999313354492,1737124.0,2.7920655696305245,0.8148122716833043,28.34000015258789,
2019-01-14,27.530000686645508,1081073.0,3.777700289095294,1.474388272216974,28.280000686645508,
2019-01-15,27.56999969482422,1127993.0,2.031198329668992,-0.10869813851759899,28.459999084472656,
2019-01-16,28.040000915527344,1618549.0,1.7831668462004993,1.4471835553972998,27.979999542236328,
2019-01-17,28.34000015258789,1131680.0,3.2110086186044424,1.795977001650706,27.979999542236328,
2019-01-18,28.280000686645508,1209049.0,2.1923650077072936,-0.4225314559739268,28.440000534057617,
2019-01-21,28.459999084472656,319159.0,1.4757557617880985,1.1012414569921336,28.540000915527344,
2019-01-22,27.979999542236328,847584.0,2.501789758369327,-1.0258256485018982,28.610000610351562,
2019-01-23,27.979999542236328,957356.0,2.1086427980409526,0.17901624244265182,28.93000030517578,
2019-01-24,28.440000534057617,816378.0,2.7426183966186546,1.4265321165120608,29.239999771118164,
2019-01-25,28.540000915527344,813532.0,0.9110028750573074,-0.20978833965770563,29.670000076293945,
2019-01-28,28.610000610351562,1096285.0,2.3767923476721147,0.6685451567472123,30.219999313354492,
2019-01-29,28.93000030517578,1033814.0,1.4690606034473892,0.9420811556216805,30.280000686645508,
2019-01-30,29.239999771118164,818339.0,2.0519849048096694,0.48109755262266657,31.209999084472656,
2019-01-31,29.670000076293945,731649.0,1.9548362730523523,1.262801531972046,31.31999969482422,
2019-02-01,30.219999313354492,1724609.0,2.415617335615672,1.4434319725147167,31.18000030517578,
2019-02-04,30.280000686645508,1094230.0,1.1558797012316067,-0.06600181821317813,31.360000610351562,
2019-02-05,31.209999084472656,1373938.0,3.52451270021661,2.732060390501705,31.68000030517578,
2019-02-06,31.31999969482422,1646036.0,3.1928480515446966,0.1278740642604521,31.690000534057617,
2019-02-07,31.18000030517578,1279912.0,2.3733215882745164,0.09631039169471205,31.639999389648438,
2019-02-08,31.360000610351562,1013492.0,1.9132664853063606,0.9983941414111382,31.979999542236328,
2019-02-11,31.68000030517578,1265370.0,1.9886397160555163,0.5714295402405754,33.150001525878906,
2019-02-12,31.690000534057617,1771017.0,1.4200026759456859,-0.03154646259039599,33.02000045776367,
2019-02-13,31.639999389648438,1117315.0,2.307204665987319,-0.5031441863232543,32.88999938964844,
2019-02-14,31.979999542236328,1235205.0,2.4702968318807543,0.7878978998005369,33.29999923706055,
2019-02-15,33.150001525878906,3147736.0,8.989445889643747,8.297944674553117,33.13999938964844,
2019-02-19,33.02000045776367,1217573.0,2.816464196201592,-1.0784919078251232,33.400001525878906,
2019-02-20,32.88999938964844,1170060.0,2.797197281903465,0.2743907154918465,33.91999816894531,
2019-02-21,33.29999923706055,945661.0,2.49248659271347,1.679386983390983,34.27000045776367,
2019-02-22,33.13999938964844,934202.0,3.01750156432519,-0.599882309610394,33.11000061035156,
